,schedule_season,week,playoff,team_home,score_home,score_away,team_away,home_div,away_div,home_spread,game_home_margin,over_under_line,game_total,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,home_W,home_L,home_T,away_W,away_L,away_T,home_streak,away_streak,h_made_playoffs,h_last_year_w,a_made_playoffs,a_last_year_w,same_div,same_conf,hPF,hPA,aPF,aPA
132,1988,10,1,9,21.0,10.0,24,1.0,1.0,-3.5,11.0,41.0,31.0,9,0,58.0,17.0,76,0,4,5,0,5,4,0,1.0,1.0,0,0,0,0,1,1,17,22,19,20
133,1988,10,1,13,29.0,21.0,23,6.0,6.0,-6.0,8.0,37.0,50.0,13,0,59.0,18.0,78,0,6,3,0,2,7,0,3.0,-5.0,0,0,0,0,1,1,21,19,16,20
134,1988,10,1,19,30.0,24.0,17,6.0,8.0,1.0,6.0,43.0,54.0,19,0,58.0,16.0,69,0,4,5,0,7,2,0,-1.0,2.0,0,0,0,0,0,1,22,20,26,16
135,1988,10,1,22,24.0,23.0,27,8.0,8.0,-3.0,1.0,44.0,47.0,22,0,74.0,6.0,30,0,5,4,0,6,3,0,1.0,1.0,0,0,0,0,1,1,23,21,22,19
136,1988,10,1,26,3.0,13.0,8,3.0,3.0,3.0,-10.0,38.0,16.0,25,0,61.0,7.0,89,0,2,7,0,4,5,0,-5.0,1.0,0,0,0,0,1,1,12,20,21,24
137,1988,10,1,20,3.0,13.0,0,3.0,1.0,-0.0,-10.0,38.0,16.0,20,0,72.0,0.0,0,1,5,4,0,8,1,0,1.0,4.0,0,0,0,0,0,1,17,19,22,15
138,1988,10,1,21,27.0,24.0,10,6.0,8.0,-3.5,3.0,42.0,51.0,21,0,54.0,17.0,78,0,5,4,0,7,2,0,-1.0,-1.0,0,0,0,0,0,1,24,23,21,16
139,1988,10,1,16,24.0,17.0,15,5.0,5.0,-0.0,7.0,43.0,41.0,16,0,72.0,0.0,0,1,6,3,0,6,3,0,1.0,3.0,0,0,0,0,1,1,23,23,17,14
140,1988,11,1,14,7.0,10.0,26,8.0,3.0,-5.5,-3.0,37.0,17.0,14,0,54.0,9.0,75,0,3,7,0,2,8,0,2.0,-6.0,0,0,0,0,0,0,18,24,11,19
141,1988,11,1,23,3.0,43.0,18,6.0,0.0,4.0,-40.0,43.0,46.0,23,0,59.0,12.0,52,0,2,8,0,6,4,0,-6.0,1.0,0,0,0,0,0,0,16,21,24,17
142,1988,11,1,3,30.0,7.0,15,3.0,5.0,3.0,23.0,39.0,37.0,3,0,46.0,9.0,36,0,5,5,0,6,4,0,1.0,-1.0,0,0,0,0,0,1,20,20,17,15
143,1988,11,1,4,20.0,23.0,12,0.0,0.0,-2.5,-3.0,38.0,43.0,4,0,72.0,0.0,0,1,2,8,0,2,8,0,-2.0,-5.0,0,0,0,0,1,1,12,21,17,26
144,1988,11,1,5,13.0,20.0,6,0.0,1.0,5.0,-7.0,38.0,33.0,5,0,38.0,13.0,88,0,2,8,0,5,5,0,-3.0,4.0,0,0,0,0,0,1,16,20,24,19
145,1988,11,1,7,31.0,28.0,2,3.0,5.0,6.5,3.0,40.0,59.0,7,0,48.0,16.0,61,0,1,8,1,8,2,0,-5.0,1.0,0,0,0,0,0,1,12,16,29,18
146,1988,11,1,17,10.0,14.0,10,8.0,8.0,-3.5,-4.0,42.0,24.0,17,0,61.0,6.0,82,0,7,3,0,7,3,0,-1.0,-2.0,0,0,0,0,1,1,26,18,21,17
147,1988,11,1,25,13.0,14.0,9,1.0,1.0,-2.0,-1.0,41.0,27.0,13,0,50.0,18.0,79,0,5,4,1,5,5,0,-1.0,2.0,0,0,0,0,1,1,22,22,17,20
148,1988,11,1,22,24.0,17.0,13,8.0,6.0,-2.0,7.0,44.0,41.0,22,0,68.0,6.0,35,0,6,4,0,7,3,0,2.0,4.0,0,0,0,0,0,1,23,21,21,19
149,1988,11,1,11,26.0,27.0,19,5.0,6.0,3.0,-1.0,45.0,53.0,11,0,47.0,17.0,57,0,2,8,0,5,5,0,-2.0,1.0,0,0,0,0,0,0,19,27,23,21
150,1988,11,1,27,3.0,9.0,8,8.0,3.0,-6.5,-6.0,41.0,12.0,26,0,57.0,20.0,78,0,6,4,0,5,5,0,-1.0,2.0,0,0,0,0,0,0,22,19,20,21
151,1988,11,1,20,27.0,24.0,16,3.0,5.0,-1.5,3.0,41.0,51.0,20,0,72.0,0.0,0,1,5,5,0,7,3,0,-1.0,2.0,0,0,0,0,0,1,16,18,23,23
152,1988,11,1,21,14.0,34.0,1,6.0,0.0,-3.5,-20.0,38.0,48.0,21,0,50.0,11.0,80,0,6,4,0,8,2,0,1.0,1.0,0,0,0,0,0,0,24,23,19,12
153,1988,11,1,24,6.0,31.0,0,1.0,1.0,1.0,-25.0,41.0,37.0,24,0,76.0,16.0,72,0,5,5,0,9,1,0,-1.0,5.0,0,0,0,0,1,1,18,20,21,14
154,1988,12,1,0,9.0,6.0,25,1.0,1.0,-7.0,3.0,37.0,15.0,0,0,43.0,10.0,87,0,10,1,0,5,5,1,6.0,-2.0,0,0,0,0,1,1,22,13,21,21
155,1988,12,1,15,27.0,7.0,11,5.0,5.0,-8.5,20.0,39.0,34.0,15,0,46.0,12.0,97,0,6,5,0,2,9,0,-2.0,-3.0,0,0,0,0,1,1,16,16,20,27
156,1988,12,1,23,24.0,38.0,2,6.0,5.0,4.5,-14.0,47.0,62.0,23,0,45.0,21.0,67,0,2,9,0,8,3,0,-7.0,-1.0,0,0,0,0,0,0,15,23,29,19
157,1988,12,1,5,9.0,19.0,4,0.0,0.0,-4.0,-10.0,36.0,28.0,5,0,38.0,13.0,82,0,2,9,0,2,9,0,-4.0,-3.0,0,0,0,0,1,1,15,20,13,21
158,1988,12,1,16,38.0,20.0,22,5.0,8.0,-6.0,18.0,44.0,58.0,16,0,72.0,0.0,0,1,7,4,0,7,4,0,-1.0,3.0,0,0,0,0,0,0,23,23,23,21
159,1988,12,1,7,27.0,24.0,20,3.0,3.0,1.5,3.0,38.0,51.0,7,0,34.0,18.0,67,0,2,8,1,6,5,0,1.0,1.0,0,0,0,0,1,1,14,17,17,19
160,1988,12,1,8,6.0,12.0,14,3.0,8.0,-8.0,-6.0,39.0,18.0,8,0,55.0,6.0,62,0,6,5,0,3,8,0,3.0,-1.0,0,0,0,0,0,0,19,20,17,23
161,1988,12,1,17,24.0,38.0,26,8.0,3.0,-11.0,-14.0,38.0,62.0,17,0,55.0,6.0,62,0,7,4,0,3,8,0,-2.0,1.0,0,0,0,0,0,0,25,17,11,18
162,1988,12,1,24,3.0,6.0,9,1.0,1.0,-3.0,-3.0,41.0,9.0,24,0,80.0,16.0,75,0,5,6,0,6,5,0,-2.0,3.0,0,0,0,0,1,1,17,21,17,20
163,1988,12,1,18,12.0,3.0,6,0.0,1.0,-4.5,9.0,45.0,15.0,18,0,72.0,0.0,0,1,7,4,0,6,5,0,2.0,5.0,0,0,0,0,0,1,26,16,23,18
164,1988,12,1,10,42.0,0.0,3,8.0,3.0,-5.0,42.0,41.0,42.0,10,0,72.0,0.0,0,1,8,3,0,6,5,0,1.0,2.0,0,0,0,0,0,0,20,16,21,19
165,1988,12,1,13,17.0,23.0,19,6.0,6.0,-3.5,-6.0,41.0,40.0,13,0,48.0,11.0,92,0,7,4,0,6,5,0,-1.0,2.0,0,0,0,0,1,1,21,20,23,21
166,1988,12,1,12,15.0,27.0,1,0.0,0.0,7.0,-12.0,38.0,42.0,12,0,77.0,10.0,76,0,3,8,0,9,2,0,1.0,2.0,0,0,0,0,1,1,18,25,20,12
167,1988,12,1,27,37.0,21.0,21,8.0,6.0,-3.5,16.0,43.0,58.0,26,0,51.0,8.0,89,0,6,5,0,6,5,0,-2.0,-1.0,0,0,0,0,0,1,20,18,23,24
168,1988,13,1,23,17.0,25.0,16,6.0,5.0,5.5,-8.0,47.0,42.0,23,0,57.0,17.0,58,0,2,10,0,8,4,0,-8.0,1.0,0,0,0,0,0,0,16,24,25,23
169,1988,13,1,4,0.0,23.0,18,0.0,0.0,6.5,-23.0,38.0,23.0,4,0,72.0,0.0,0,1,3,9,0,8,4,0,1.0,3.0,0,0,0,0,1,1,14,20,25,15
170,1988,13,1,14,17.0,10.0,12,8.0,0.0,-4.5,7.0,40.0,27.0,14,0,61.0,14.0,86,0,4,8,0,3,9,0,1.0,-1.0,0,0,0,0,0,0,17,21,17,25
171,1988,13,1,1,16.0,0.0,5,0.0,0.0,-13.0,16.0,34.0,16.0,1,0,43.0,20.0,81,0,10,2,0,2,10,0,3.0,-5.0,0,0,0,0,1,1,21,12,15,20
172,1988,13,1,2,35.0,21.0,0,5.0,1.0,-3.5,14.0,41.0,56.0,2,0,54.0,19.0,82,0,9,3,0,11,1,0,1.0,7.0,0,0,0,0,0,1,30,20,21,12
173,1988,13,1,3,35.0,24.0,17,3.0,8.0,-0.0,11.0,39.0,59.0,3,0,23.0,8.0,62,0,6,6,0,7,5,0,-1.0,-3.0,0,0,0,0,0,0,19,21,25,19
174,1988,13,1,6,24.0,21.0,9,1.0,1.0,-5.5,3.0,37.0,45.0,6,0,72.0,0.0,0,1,6,6,0,7,5,0,-1.0,4.0,0,0,0,0,1,1,22,18,16,18
175,1988,13,1,10,12.0,13.0,13,8.0,6.0,-5.5,-1.0,38.0,25.0,10,0,72.0,0.0,0,1,9,3,0,7,5,0,2.0,-2.0,0,0,0,0,0,1,22,15,21,20
176,1988,13,1,25,38.0,34.0,24,1.0,1.0,-2.5,4.0,38.0,72.0,13,0,54.0,9.0,86,0,5,6,1,5,7,0,-3.0,-3.0,0,0,0,0,1,1,19,20,16,20
177,1988,13,1,19,31.0,21.0,22,6.0,8.0,-5.5,10.0,45.0,52.0,19,0,55.0,11.0,88,0,7,5,0,7,5,0,3.0,-1.0,0,0,0,0,0,1,23,21,23,22
178,1988,13,1,11,16.0,10.0,7,5.0,3.0,-2.0,6.0,40.0,26.0,11,0,59.0,18.0,56,0,2,10,0,3,8,1,-4.0,2.0,0,0,0,0,0,1,19,27,15,18
179,1988,13,1,26,10.0,48.0,27,3.0,8.0,7.0,-38.0,38.0,58.0,25,0,57.0,6.0,77,0,4,8,0,7,5,0,2.0,1.0,0,0,0,0,0,0,13,19,21,18
180,1988,13,1,21,13.0,17.0,15,6.0,5.0,-1.0,-4.0,41.0,30.0,21,0,61.0,15.0,83,0,6,6,0,7,5,0,-2.0,1.0,0,0,0,0,0,0,23,25,17,16
181,1988,13,1,20,35.0,27.0,8,3.0,3.0,-2.5,8.0,38.0,62.0,20,0,72.0,0.0,0,1,6,6,0,6,6,0,-1.0,-1.0,0,0,0,0,1,1,17,19,18,19
182,1988,14,1,14,3.0,13.0,27,8.0,8.0,7.0,-10.0,41.0,16.0,14,0,49.0,8.0,56,0,5,8,0,8,5,0,2.0,2.0,0,0,0,0,1,1,17,20,23,18
183,1988,14,1,2,27.0,10.0,26,5.0,3.0,-13.0,17.0,44.0,37.0,2,0,37.0,13.0,55,0,10,3,0,4,9,0,2.0,-1.0,0,0,0,0,0,1,30,20,13,21
184,1988,14,1,15,24.0,21.0,23,5.0,6.0,-11.0,3.0,37.0,45.0,15,0,35.0,16.0,58,0,8,5,0,2,11,0,2.0,-9.0,0,0,0,0,0,0,17,15,16,24
185,1988,14,1,4,30.0,14.0,5,0.0,0.0,-3.5,16.0,36.0,44.0,4,0,72.0,0.0,0,1,3,10,0,2,11,0,-1.0,-6.0,0,0,0,0,1,1,12,20,14,20
186,1988,14,1,16,34.0,37.0,11,5.0,5.0,-10.0,-3.0,46.0,71.0,16,0,72.0,0.0,0,1,9,4,0,3,10,0,2.0,1.0,0,0,0,0,1,1,25,22,18,26
187,1988,14,1,7,38.0,34.0,25,3.0,1.0,-1.0,4.0,38.0,72.0,7,0,35.0,11.0,72,0,3,9,1,6,6,1,-1.0,1.0,0,0,0,0,0,1,14,18,21,21
188,1988,14,1,8,21.0,20.0,3,3.0,3.0,-2.5,1.0,40.0,41.0,8,0,63.0,6.0,37,0,6,7,0,7,6,0,-2.0,1.0,0,0,0,0,1,1,18,20,20,21
189,1988,14,1,24,28.0,31.0,6,1.0,1.0,1.0,-3.0,42.0,59.0,24,0,68.0,12.0,61,0,5,8,0,7,6,0,-4.0,1.0,0,0,0,0,1,1,17,21,22,18
190,1988,14,1,18,45.0,3.0,10,0.0,8.0,-4.0,42.0,39.0,48.0,18,0,72.0,0.0,0,1,9,4,0,9,4,0,4.0,-1.0,0,0,0,0,0,0,25,14,21,15
191,1988,14,1,9,13.0,7.0,20,1.0,3.0,-3.5,6.0,37.0,20.0,9,0,39.0,23.0,39,0,7,6,0,7,6,0,-1.0,1.0,0,0,0,0,0,1,16,19,19,20
192,1988,14,1,13,44.0,7.0,22,6.0,8.0,-5.5,37.0,41.0,51.0,13,0,42.0,24.0,40,0,8,5,0,7,6,0,1.0,-2.0,0,0,0,0,0,1,20,19,23,23
193,1988,14,1,19,19.0,20.0,21,6.0,6.0,-3.5,-1.0,46.0,39.0,19,0,41.0,17.0,39,0,8,5,0,6,7,0,4.0,-3.0,0,0,0,0,1,1,24,21,22,24
194,1988,14,1,12,10.0,5.0,0,0.0,1.0,7.5,5.0,38.0,15.0,12,0,56.0,9.0,60,0,3,10,0,11,2,0,-2.0,-1.0,0,0,0,0,0,1,17,25,21,14
195,1988,14,1,17,23.0,3.0,1,8.0,0.0,-2.5,20.0,37.0,26.0,17,0,64.0,7.0,35,0,7,6,0,11,2,0,-4.0,4.0,0,0,0,0,0,0,24,20,20,11
196,1988,15,1,25,34.0,16.0,6,1.0,1.0,3.0,18.0,42.0,50.0,13,0,31.0,14.0,46,0,6,7,1,8,6,0,-1.0,2.0,0,0,0,0,1,1,22,22,22,19
197,1988,15,1,22,17.0,23.0,19,8.0,6.0,-2.0,-6.0,48.0,40.0,22,0,58.0,9.0,54,0,7,7,0,8,6,0,-3.0,-1.0,0,0,0,0,0,1,22,24,23,21
198,1988,15,1,0,37.0,21.0,8,1.0,3.0,-7.0,16.0,34.0,58.0,0,0,12.0,11.0,78,0,11,3,0,7,7,0,-2.0,1.0,0,0,0,0,0,1,19,14,19,20
199,1988,15,1,1,13.0,12.0,4,0.0,0.0,-10.0,1.0,33.0,25.0,1,0,11.0,9.0,67,0,11,3,0,4,10,0,-1.0,1.0,0,0,0,0,1,1,19,12,14,19
200,1988,15,1,5,18.0,6.0,18,0.0,0.0,10.5,12.0,34.0,24.0,5,0,6.0,9.0,65,0,2,12,0,10,4,0,-7.0,5.0,0,0,0,0,1,1,14,20,26,13
201,1988,15,1,16,41.0,6.0,2,5.0,5.0,-1.5,35.0,51.0,47.0,16,0,72.0,0.0,0,1,9,5,0,11,3,0,-1.0,3.0,0,0,0,0,1,1,25,23,30,19
202,1988,15,1,17,22.0,7.0,14,8.0,8.0,-8.0,15.0,39.0,29.0,17,0,58.0,6.0,50,0,8,6,0,5,9,0,1.0,-1.0,0,0,0,0,1,1,24,19,16,20
203,1988,15,1,9,10.0,7.0,12,1.0,0.0,-9.0,3.0,35.0,17.0,9,0,22.0,17.0,51,0,8,6,0,4,10,0,1.0,1.0,0,0,0,0,0,1,16,18,16,23
204,1988,15,1,13,28.0,12.0,7,6.0,3.0,-9.5,16.0,38.0,40.0,13,0,27.0,20.0,41,0,9,5,0,4,9,1,2.0,1.0,0,0,0,0,0,0,22,18,16,19
205,1988,15,1,26,20.0,14.0,11,3.0,5.0,-1.0,6.0,40.0,34.0,25,0,58.0,6.0,54,0,4,10,0,4,10,0,-2.0,2.0,0,0,0,0,0,1,13,21,20,26
206,1988,15,1,27,30.0,17.0,10,8.0,8.0,-6.0,13.0,41.0,47.0,26,0,54.0,5.0,70,0,9,5,0,9,5,0,3.0,-2.0,0,0,0,0,1,1,23,17,20,17
207,1988,15,1,20,42.0,14.0,3,3.0,3.0,-3.5,28.0,44.0,56.0,20,0,72.0,0.0,0,1,7,7,0,7,7,0,-1.0,-1.0,0,0,0,0,1,1,18,19,20,21
208,1988,15,1,21,17.0,24.0,23,6.0,6.0,-7.0,-7.0,42.0,41.0,21,0,30.0,15.0,50,0,7,7,0,2,12,0,1.0,-10.0,0,0,0,0,1,1,22,24,16,24
209,1988,15,1,24,38.0,31.0,15,1.0,5.0,5.0,7.0,44.0,69.0,24,0,74.0,11.0,83,0,5,9,0,9,5,0,-5.0,3.0,0,0,0,0,0,1,18,22,17,16
210,1988,16,1,2,20.0,17.0,21,5.0,6.0,-7.5,3.0,44.0,37.0,2,0,23.0,16.0,65,0,11,4,0,7,8,0,-1.0,-1.0,0,0,0,0,0,0,28,20,21,24
211,1988,16,1,3,21.0,10.0,9,3.0,1.0,1.0,11.0,39.0,31.0,3,0,32.0,9.0,56,0,7,8,0,9,6,0,-2.0,2.0,0,0,0,0,0,1,20,22,16,17
212,1988,16,1,15,28.0,23.0,16,5.0,5.0,-2.0,5.0,45.0,51.0,15,0,20.0,13.0,83,0,9,6,0,10,5,0,-1.0,1.0,0,0,0,0,1,1,18,17,26,22
213,1988,16,1,23,7.0,23.0,19,6.0,6.0,2.0,-16.0,45.0,30.0,23,0,46.0,12.0,50,0,3,12,0,9,6,0,1.0,1.0,0,0,0,0,1,1,17,23,23,20
214,1988,16,1,6,17.0,14.0,0,1.0,1.0,3.0,3.0,39.0,31.0,6,0,72.0,0.0,0,1,8,7,0,12,3,0,-1.0,1.0,0,0,0,0,1,1,22,20,21,14
215,1988,16,1,8,37.0,43.0,20,3.0,3.0,-3.0,-6.0,40.0,80.0,8,0,54.0,8.0,77,0,7,8,0,8,7,0,-1.0,1.0,0,0,0,0,1,1,19,21,19,19
216,1988,16,1,10,10.0,9.0,14,8.0,8.0,-8.0,1.0,40.0,19.0,10,0,72.0,0.0,0,1,9,6,0,5,10,0,-3.0,-2.0,0,0,0,0,1,1,20,18,15,20
217,1988,16,1,25,27.0,21.0,13,1.0,6.0,6.0,6.0,41.0,48.0,13,0,25.0,15.0,42,0,7,7,1,10,5,0,1.0,3.0,0,0,0,0,0,0,23,22,22,18
218,1988,16,1,22,17.0,26.0,5,8.0,0.0,-7.0,-9.0,43.0,43.0,22,0,60.0,7.0,48,0,7,8,0,3,12,0,-4.0,1.0,0,0,0,0,0,0,21,24,14,19
219,1988,16,1,11,40.0,24.0,24,5.0,1.0,-2.0,16.0,41.0,64.0,11,0,19.0,16.0,95,0,4,11,0,6,9,0,-1.0,1.0,0,0,0,0,0,1,19,26,19,22
220,1988,16,1,26,24.0,13.0,7,3.0,3.0,-1.0,11.0,39.0,37.0,25,0,54.0,7.0,76,0,5,10,0,4,10,1,1.0,-1.0,0,0,0,0,1,1,13,21,16,19
221,1988,16,1,27,16.0,38.0,17,8.0,8.0,-6.0,-22.0,40.0,54.0,26,0,49.0,6.0,83,0,10,5,0,9,6,0,4.0,2.0,0,0,0,0,1,1,23,17,24,18
222,1988,16,1,12,21.0,10.0,4,0.0,0.0,-3.0,11.0,37.0,31.0,12,0,45.0,10.0,47,0,4,11,0,4,11,0,-1.0,-1.0,0,0,0,0,1,1,16,22,14,19
223,1988,16,1,18,28.0,27.0,1,0.0,0.0,-7.0,1.0,39.0,55.0,18,0,72.0,0.0,0,1,10,5,0,12,3,0,-1.0,1.0,0,0,0,0,1,1,25,13,19,12
224,1988,-1,2,15,23.0,24.0,16,5.0,5.0,-3.0,-1.0,38.0,47.0,15,0,0.0,0.0,0,0,9,6,0,10,6,0,-1.0,-1.0,0,0,0,0,1,1,21,21,21,21
225,1988,-1,2,18,28.0,17.0,17,0.0,8.0,-5.5,11.0,42.0,45.0,18,0,72.0,0.0,0,1,11,5,0,9,6,0,1.0,2.0,0,0,0,0,0,0,21,21,21,21
226,1988,-1,3,1,20.0,12.0,19,0.0,6.0,-5.5,8.0,38.0,32.0,1,0,0.0,0.0,0,0,12,4,0,9,6,0,-1.0,1.0,0,0,0,0,0,0,21,21,21,21
227,1988,-1,3,2,21.0,13.0,20,5.0,3.0,-6.5,8.0,46.0,34.0,2,0,0.0,0.0,0,0,13,4,0,8,7,0,2.0,1.0,0,0,0,0,0,1,21,21,21,21
228,1988,-1,3,0,17.0,10.0,16,1.0,5.0,-3.5,7.0,37.0,27.0,0,0,0.0,0.0,0,0,12,4,0,10,6,0,-1.0,-1.0,0,0,0,0,0,1,21,21,21,21
229,1988,-1,3,27,34.0,9.0,18,8.0,0.0,-3.5,25.0,44.0,43.0,26,0,0.0,0.0,0,0,11,6,0,11,5,0,1.0,1.0,0,0,0,0,0,0,21,21,21,21
230,1988,-1,4,1,3.0,28.0,27,0.0,8.0,2.0,-25.0,35.0,31.0,1,0,0.0,0.0,0,0,12,4,0,11,6,0,-1.0,1.0,0,0,0,0,0,0,21,21,21,21
231,1988,-1,4,2,21.0,10.0,0,5.0,1.0,-4.0,11.0,41.0,31.0,2,0,0.0,0.0,0,0,13,4,0,12,4,0,2.0,-1.0,0,0,0,0,0,1,21,21,21,21
232,1988,-1,5,27,20.0,16.0,2,8.0,5.0,-7.0,4.0,48.0,36.0,27,1,76.0,25.0,0,0,11,6,0,13,4,0,1.0,2.0,0,0,0,0,0,0,21,21,21,21
233,1989,1,1,14,21.0,31.0,17,8.0,8.0,7.0,-10.0,39.0,52.0,14,0,80.0,9.0,66,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
234,1989,1,1,1,17.0,14.0,2,0.0,5.0,-3.5,3.0,42.0,31.0,1,0,64.0,12.0,75,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,21,21,21,21
235,1989,1,1,3,34.0,20.0,7,3.0,3.0,-6.0,14.0,41.0,54.0,3,0,54.0,11.0,82,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
236,1989,1,1,4,13.0,16.0,22,0.0,8.0,1.5,-3.0,40.0,29.0,4,0,72.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,21,21,21,21
237,1989,1,1,5,21.0,23.0,12,0.0,0.0,-3.0,-2.0,41.0,44.0,5,0,60.0,6.0,68,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
238,1989,1,1,6,24.0,30.0,27,1.0,8.0,3.0,-6.0,42.5,54.0,6,0,72.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,21,21,21,21
239,1989,1,1,8,40.0,14.0,26,3.0,3.0,-3.5,26.0,40.0,54.0,8,0,65.0,10.0,80,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
240,1989,1,1,24,24.0,27.0,0,1.0,1.0,4.0,-3.0,39.5,51.0,24,0,82.0,11.0,70,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
241,1989,1,1,18,38.0,7.0,16,0.0,5.0,-5.0,31.0,45.0,45.0,18,0,72.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,21,21,21,21
242,1989,1,1,10,28.0,0.0,23,8.0,6.0,-5.0,28.0,40.5,28.0,10,0,72.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,21,21,21,21
243,1989,1,1,25,24.0,27.0,9,1.0,1.0,-2.5,-3.0,41.0,51.0,13,0,85.0,9.0,61,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
244,1989,1,1,19,31.0,7.0,20,6.0,3.0,-5.0,24.0,43.0,38.0,19,0,80.0,8.0,73,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,21,21,21,21
245,1989,1,1,11,0.0,51.0,15,5.0,5.0,2.0,-51.0,43.0,51.0,11,0,73.0,8.0,83,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
246,1989,1,1,21,24.0,27.0,13,6.0,6.0,-4.0,-3.0,42.0,51.0,21,0,83.0,11.0,70,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,21,21,21,21
247,1989,2,1,14,27.0,21.0,23,8.0,6.0,-2.5,6.0,40.5,48.0,14,0,70.0,9.0,66,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,1,21,31,0,28
248,1989,2,1,1,38.0,7.0,18,0.0,0.0,1.5,31.0,39.0,45.0,1,0,62.0,4.0,69,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,1,1,17,14,38,7
249,1989,2,1,2,41.0,10.0,11,5.0,5.0,-10.0,31.0,44.0,51.0,2,0,63.0,6.0,75,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,1,1,14,17,0,51
250,1989,2,1,15,38.0,24.0,25,5.0,1.0,-7.5,14.0,43.0,62.0,15,0,62.0,11.0,84,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,51,0,24,27
251,1989,2,1,5,35.0,34.0,10,0.0,8.0,4.5,1.0,40.0,69.0,5,0,60.0,7.0,66,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,21,23,28,0
252,1989,2,1,7,24.0,19.0,8,3.0,3.0,-2.5,5.0,42.0,43.0,7,0,68.0,13.0,76,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,1,1,20,34,40,14
253,1989,2,1,17,31.0,17.0,6,8.0,1.0,-6.0,14.0,43.5,48.0,17,0,67.0,12.0,79,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,31,21,24,30
254,1989,2,1,9,10.0,24.0,24,1.0,1.0,-6.5,-14.0,43.5,34.0,9,0,62.0,11.0,96,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,1,1,27,24,24,27
255,1989,2,1,13,24.0,14.0,4,6.0,0.0,-10.5,10.0,39.0,38.0,13,0,69.0,8.0,84,0,1,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,27,24,13,16
256,1989,2,1,26,27.0,34.0,16,3.0,5.0,4.5,-7.0,43.0,61.0,25,0,70.0,10.0,80,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,1,14,40,7,38
257,1989,2,1,20,24.0,34.0,22,3.0,8.0,-7.5,-10.0,41.0,58.0,20,0,72.0,0.0,0,1,0,1,0,1,0,0,0.0,0.0,0,0,0,0,0,0,7,31,16,13
258,1989,2,1,12,16.0,20.0,27,0.0,8.0,7.0,-4.0,44.0,36.0,12,0,82.0,6.0,74,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,0,23,21,30,24
259,1989,2,1,21,37.0,42.0,19,6.0,6.0,-3.0,-5.0,44.0,79.0,21,0,72.0,11.0,78,0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,1,1,24,27,31,7
260,1989,2,1,0,14.0,28.0,3,1.0,3.0,-6.5,-14.0,42.0,42.0,0,0,57.0,6.0,79,0,1,0,0,1,0,0,0.0,0.0,0,0,0,0,0,1,27,24,34,20
261,1989,3,1,23,7.0,30.0,21,6.0,6.0,5.5,-23.0,46.0,37.0,23,0,59.0,13.0,42,0,0,2,0,0,2,0,0.0,0.0,0,0,0,0,1,1,10,27,30,34
262,1989,3,1,3,31.0,21.0,8,3.0,3.0,-6.0,10.0,45.0,52.0,3,0,62.0,11.0,43,0,2,0,0,1,1,0,0.0,-1.0,0,0,0,0,1,1,31,17,29,19
263,1989,3,1,4,27.0,47.0,1,0.0,0.0,7.0,-20.0,38.0,74.0,4,0,72.0,0.0,0,1,0,2,0,2,0,0,0.0,0.0,0,0,0,0,1,1,13,20,27,10
264,1989,3,1,16,41.0,47.0,0,5.0,1.0,-4.0,-6.0,44.0,88.0,16,0,72.0,0.0,0,1,1,1,0,1,1,0,1.0,-1.0,0,0,0,0,0,1,20,32,20,26
265,1989,3,1,6,13.0,9.0,14,1.0,8.0,-7.5,4.0,45.0,22.0,6,0,72.0,0.0,0,1,0,2,0,1,1,0,0.0,1.0,0,0,0,0,0,0,20,30,24,26
